time,open,high,low,close,tick_volume,spread,real_volume
2026-01-24 06:15:00,17.96572,17.96572,17.94629,17.94629,45,544,0
2026-01-24 06:20:00,17.9473,17.95174,17.94722,17.94762,44,544,0
2026-01-24 06:25:00,17.94766,17.94977,17.94572,17.947,38,544,0
2026-01-24 06:30:00,17.94945,17.95166,17.94344,17.94346,41,544,0
2026-01-24 06:35:00,17.94351,17.9478,17.94351,17.9478,36,544,0
2026-01-24 06:40:00,17.94784,17.95217,17.94452,17.94888,39,544,0
2026-01-24 06:45:00,17.9488,17.95138,17.9433,17.9433,50,544,0
2026-01-24 06:50:00,17.94328,17.94328,17.94146,17.94166,21,544,0
2026-01-24 06:55:00,17.94168,17.94375,17.94168,17.94316,34,544,0
2026-01-24 07:00:00,17.94227,17.94238,17.9403,17.94032,23,544,0
2026-01-24 07:05:00,17.94264,17.94689,17.93737,17.94684,40,544,0
2026-01-24 07:10:00,17.94677,17.94677,17.94322,17.94329,29,544,0
